feature,importance
steals_l20,0.28766590470343667
steals_l20_weighted,0.13281734978262263
minutes_played_l5_weighted,0.09022444754346048
opp_team_steals_per_game,0.012342708433526625
assists_l10_weighted,0.009687087060164823
assists_l5_weighted,0.00816525431005084
minutes_played_l5,0.007849781730368507
assists_l20_weighted,0.0072769501438748295
offensive_rating_opp,0.00726458916450494
opp_position_steals_vs_team,0.007059975083255617
pace_team,0.007014358314100707
steals_per_36_l20,0.006817589802304719
steals_l10_weighted,0.006536584688240043
assists_l20,0.006399187177007745
opp_position_turnovers_overall,0.006371769854994712
defensive_rating_opp,0.006095515417381142
defensive_rating_team,0.005840911696501752
ft_pct_l20,0.0057066059607774645
opp_assists_allowed_to_position,0.0056007745239358185
offensive_rating_team,0.005478981139009834
star_teammate_ppg,0.005464978979632772
steals_per_36_l5,0.005447593097639442
opp_three_point_pct,0.005443797299633648
steals_l5_weighted,0.0052669095344747945
pace_opp,0.005234594326159926
steals_per_36_l10,0.005133644182321194
minutes_played_l10_weighted,0.005078914092286122
opp_field_goal_pct,0.0050688434253484205
season_progress,0.004997134461801285
games_without_star,0.004910106660892168
defensive_rating_l5,0.004883792970041294
opp_three_pointers_allowed_to_position,0.0048402702417176015
minutes_trend,0.004724791579552422
ast_to_ratio_l20,0.0046604606619201185
assists_per_36_l20,0.004658638540219455
assists_per_36_l5,0.004482944952288343
true_shooting_pct_l20,0.004418771860442388
turnovers_per_36_l20,0.004413189519181988
opp_team_turnovers_per_game,0.004349834980797857
games_played_season,0.004319109779273236
opp_points_allowed_to_position,0.004301097050380866
net_rating_l5,0.004248619473094249
opp_position_turnovers_vs_team,0.004222130723131292
defensive_rating_l20,0.004174145518696306
opp_position_steals_overall,0.00416369756523234
opp_rebounds_allowed_to_position,0.004141080778367742
pts_per_fga_l5,0.004032625113766946
pts_per_ast_l10,0.004008709067135155
ast_to_ratio_l5,0.003987966707999703
true_shooting_pct_l5,0.003978968192745798
assists_per_36_l10,0.003954702197887462
pts_per_ast_l20,0.003944985606045387
three_pct_l20,0.003938152546052152
turnovers_per_36_l5,0.0038411552453974885
fg_pct_l10,0.003838518382421584
pts_per_fga_l10,0.003835097418415694
ft_pct_l10,0.003824475698369625
fg_pct_l5,0.003789997086309919
true_shooting_pct_l10,0.0037339781774381464
ast_to_ratio_l10,0.003726783979047097
three_pct_l10,0.0037153562571482584
fg_pct_l20,0.0036727338320786933
minutes_played_l20_weighted,0.003671164574001343
blocks_l20_weighted,0.0036127369641273306
net_rating_l20,0.0035852650972075157
pts_per_ast_l5,0.0035540465880524235
pts_per_fga_l20,0.0034360022846084554
blocks_per_36_l20,0.0034016889093889543
minutes_played_l20,0.003341915199461708
days_since_asb,0.003288531009339033
offensive_rating_l5,0.0032629987954442535
defensive_rating_l10,0.003172980036409649
three_pointers_made_per_36_l5,0.003162174003123505
net_rating_l10,0.0031375188910284808
offensive_rating_l10,0.0031371832984463275
consecutive_games,0.0031086346487402346
assists_l10,0.003064675185806591
minutes_played_l10,0.0030396966526733387
opp_blocks_allowed_to_position,0.0030364889857393516
turnovers_l5_weighted,0.003026838559587905
arena_altitude,0.00301523567589999
ft_pct_l5,0.002993113826743168
turnovers_per_36_l10,0.0029484321893079985
blocks_l10_weighted,0.0029428251951276537
blocks_per_36_l10,0.002909395029712131
points_l5_weighted,0.0028893461573708274
usage_rate_l5,0.0028855011310045093
three_pct_l5,0.0028483293181201202
offensive_rating_l20,0.002819237427319588
usage_rate_l5_weighted,0.0027914016533948875
three_pointers_made_per_36_l20,0.002740405777495276
usage_rate_l20,0.0027058168183634866
rebounds_total_l5_weighted,0.0026649509366071535
usage_rate_l10,0.0026005433098928834
points_per_36_l20,0.0025660098406360948
three_pointers_made_per_36_l10,0.002558047142671024
points_per_36_l10,0.002493887617818281
rebounds_total_l10_weighted,0.00248744356652363
rebounds_total_l20_weighted,0.0024558041818326533
blocks_per_36_l5,0.002416937544877401
three_pointers_made_l20_weighted,0.00240538817771835
turnovers_l20_weighted,0.002288360225746294
turnovers_l10_weighted,0.002281707380338229
reb_rate_l10,0.00227224953866871
three_pointers_made_l5_weighted,0.0022326204156982287
points_per_36_l5,0.0022284901553720586
games_remaining,0.002224766218579995
usage_rate_l10_weighted,0.0022167669607870656
reb_rate_l20,0.0022137432567908622
rebounds_total_l20,0.002146376481972989
points_l20,0.0020573365002068606
usage_rate_l20_weighted,0.0020222799398782482
rebounds_total_per_36_l10,0.0020128103346576517
points_l10_weighted,0.0019806275600802187
blocks_l5_weighted,0.0019468306519813254
reb_rate_l5,0.001904073890405539
points_l10,0.001903797080353745
tz_difference,0.0018660855087137143
three_pointers_made_l10_weighted,0.001864324580032779
rebounds_total_per_36_l20,0.0017765406043466732
rebounds_total_per_36_l5,0.0017610274735465794
turnovers_l20,0.0017553473404553004
points_l20_weighted,0.001683286319471819
steals_l10,0.0016700353075853435
three_pointers_made_l20,0.001638594828636708
points_l5,0.0015972370605408783
days_rest,0.0014592908363164885
blocks_l20,0.0014446522401537092
rebounds_total_l10,0.0012928266737854824
assists_l5,0.0012181671228400472
rebounds_total_l5,0.001136925199596634
turnovers_l10,0.0010149463118901462
games_in_last_3_days,0.0009586105386366226
three_pointers_made_l10,0.0007914578554000948
steals_l5,0.0007801414693890424
