feature,importance
blocks_l20_weighted,0.33436534772918064
blocks_l20,0.26718848124777184
rebounds_total_l5_weighted,0.01092935957949934
rebounds_total_l20_weighted,0.0083410065307616
blocks_l10_weighted,0.00807949921125614
rebounds_total_l10_weighted,0.006909384252000547
opp_points_allowed_to_position,0.006850400514546428
offensive_rating_opp,0.006750985692089997
pace_opp,0.005637935357134595
opp_blocks_allowed_to_position,0.005427366445921128
blocks_per_36_l20,0.0053912970271542985
defensive_rating_opp,0.005366276398408441
fg_pct_l20,0.00516210385172868
opp_field_goal_pct,0.005001639648855686
pts_per_ast_l10,0.004999748237432276
opp_team_steals_per_game,0.004741242537723455
defensive_rating_team,0.004694130410233295
fg_pct_l10,0.004574169725176811
blocks_per_36_l10,0.0044485118433109285
pts_per_ast_l20,0.004448371102231105
games_played_season,0.004316151839103133
opp_rebounds_allowed_to_position,0.0043117384874783
opp_team_turnovers_per_game,0.004310314527049017
offensive_rating_team,0.0042623155118612435
pts_per_fga_l20,0.004212413942803575
true_shooting_pct_l5,0.004159111717533043
pts_per_ast_l5,0.0041495167832490305
blocks_l5_weighted,0.00414814320451803
fg_pct_l5,0.004045611411228575
true_shooting_pct_l20,0.0040130025430688285
opp_three_point_pct,0.003986673711325109
opp_position_turnovers_overall,0.003955615867589979
rebounds_total_l20,0.003948889592376913
days_since_asb,0.003939086812396286
pts_per_fga_l10,0.0038488874487903903
steals_per_36_l20,0.003797362898633254
assists_per_36_l20,0.0037843099171109406
turnovers_per_36_l5,0.0037217262433760423
opp_assists_allowed_to_position,0.0036931339479216014
pace_team,0.0036371510561104144
blocks_per_36_l5,0.0036337273759104683
opp_position_steals_overall,0.0036242873762915217
ft_pct_l20,0.0035996932495990304
true_shooting_pct_l10,0.003481766048867818
games_without_star,0.0033788797165007147
opp_position_turnovers_vs_team,0.003368492020960571
ast_to_ratio_l20,0.0033343639812266224
blocks_l10,0.0033107605110184054
minutes_trend,0.0032883246231996776
pts_per_fga_l5,0.003286579722545038
assists_per_36_l10,0.0031836891429026576
ft_pct_l10,0.0031203740178947985
turnovers_per_36_l20,0.003103471799508963
steals_per_36_l10,0.003033228015734373
games_remaining,0.003010463913028073
opp_position_steals_vs_team,0.002999006502983396
ft_pct_l5,0.002967313503902973
rebounds_total_per_36_l20,0.002919311797593435
steals_per_36_l5,0.0028925807334949194
opp_three_pointers_allowed_to_position,0.0028830003472375236
ast_to_ratio_l5,0.0028200674488522044
turnovers_per_36_l10,0.002805818008719695
net_rating_l5,0.0027125517289521813
defensive_rating_l5,0.0027077474481007257
usage_rate_l20,0.0026602765397051413
arena_altitude,0.002640472881359268
steals_l20_weighted,0.002639641015877327
rebounds_total_l5,0.002519405499981235
three_pct_l20,0.0024588408013078555
turnovers_l5_weighted,0.0024255830847623437
reb_rate_l20,0.0024251068912437557
star_teammate_ppg,0.0024152021945183398
steals_l5_weighted,0.0023904972287613286
usage_rate_l5_weighted,0.0023840767300921145
usage_rate_l10,0.002380809438229879
turnovers_l20_weighted,0.0023801080656460374
ast_to_ratio_l10,0.0023710252161816036
reb_rate_l5,0.002315240717088084
assists_per_36_l5,0.0022438053277822607
three_pointers_made_per_36_l20,0.002239927553941412
points_l5_weighted,0.002192429327963885
minutes_played_l20,0.0021557867856701416
offensive_rating_l5,0.0021342343887157974
minutes_played_l5_weighted,0.0021307732952950587
offensive_rating_l20,0.0021195517654975255
turnovers_l20,0.00211394328828403
assists_l20_weighted,0.002111792215157367
points_per_36_l5,0.0020930528009821922
rebounds_total_per_36_l5,0.0020815406532017646
assists_l10_weighted,0.0020635083507604558
consecutive_games,0.002026930977426546
steals_l10_weighted,0.0020152243638517867
defensive_rating_l10,0.002007653403450641
points_l20_weighted,0.0019872324695315675
three_pct_l10,0.0019818362379262437
reb_rate_l10,0.0019736726479537003
points_per_36_l20,0.0019255337695709537
three_pointers_made_l20,0.0019238656328773793
usage_rate_l20_weighted,0.0019032732693741274
three_pointers_made_per_36_l10,0.001889570238666866
turnovers_l10_weighted,0.0018713849482187958
defensive_rating_l20,0.001864726175205138
usage_rate_l5,0.0018583332202752165
three_pointers_made_per_36_l5,0.001849703752535231
three_pct_l5,0.0018367213379428822
minutes_played_l5,0.001826086177282696
rebounds_total_l10,0.0018247237501221294
assists_l20,0.0017747339273291676
net_rating_l20,0.0017489691845037287
offensive_rating_l10,0.0017378020184354772
usage_rate_l10_weighted,0.0017260012287493773
minutes_played_l10,0.001709704031519542
rebounds_total_per_36_l10,0.001622269382711796
minutes_played_l10_weighted,0.0015749881889359834
season_progress,0.0015681991362748715
net_rating_l10,0.0015314355881605039
minutes_played_l20_weighted,0.0015124056790808257
points_l20,0.0014830187910938625
assists_l5_weighted,0.0014804629613468137
steals_l20,0.0013924401408533587
points_per_36_l10,0.0013278839045428653
three_pointers_made_l5_weighted,0.0013270163786014756
three_pointers_made_l20_weighted,0.0013041394450569912
points_l10_weighted,0.001277304710540544
three_pointers_made_l10_weighted,0.001245352268284496
tz_difference,0.0011914544514064489
is_starter_l5,0.0010145501338191367
points_l5,0.0009517186752618656
points_l10,0.0009491477989432187
turnovers_l10,0.0008639496677577016
games_in_last_7_days,0.0008526078020042842
days_rest,0.0008485636820091103
blocks_l5,0.0007763421457508315
assists_l10,0.0007285444079767982
is_starter_l10,0.000725426508873179
