feature,importance
points_l20_weighted,42.241913242676674
points_l20,5.9594238339512975
points_l10_weighted,5.8684821810485674
points_l5,2.569254590470556
season_progress,2.2162184247165366
minutes_played_l5,1.9046183579717286
star_teammate_ppg,1.7814594128439025
usage_rate_l20,1.6958888766630968
points_l10,1.430674106065038
games_played_season,1.337924192282717
points_per_36_l20,1.2822392482241485
minutes_played_l5_weighted,1.2102046291847999
days_since_asb,1.1565146137746303
is_starter_l10,1.088978506998828
offensive_rating_l20,1.0554356159024993
is_starter_l5,1.0515782635246533
defensive_rating_l5,0.9491914218860019
pace_opp,0.7920587648529058
star_teammate_out,0.7447824179719873
minutes_played_l20,0.7393438517573637
games_in_last_7_days,0.7238283628125561
games_without_star,0.7164421177659274
days_rest,0.678276153653656
net_rating_l5,0.6525421465269888
net_rating_l10,0.5852985718967035
usage_rate_l20_weighted,0.5798833069025237
usage_rate_l5_weighted,0.5778249536172843
games_in_last_3_days,0.4546299681182193
turnovers_l5_weighted,0.45237032158586493
games_remaining,0.42506106765629537
minutes_played_l10,0.4020395332842672
defensive_rating_opp,0.3965807691189424
three_pct_l10,0.38979023428865306
three_pointers_made_l20,0.38934213708147936
minutes_trend,0.36126174097896896
points_l5_weighted,0.36084947639413906
rebounds_total_l10,0.35119232426006464
arena_altitude,0.34130848340932746
opp_position_turnovers_overall,0.3262607176782507
defensive_rating_team,0.3147530812725543
blocks_l5_weighted,0.30334382562426593
offensive_rating_team,0.2802021301120266
opp_team_turnovers_per_game,0.27662133699147295
pace_team,0.2746465358271218
three_pct_l20,0.27201535317794695
points_per_36_l10,0.25450841787780865
usage_rate_l5,0.2459261554180118
ft_pct_l20,0.24401368994279446
offensive_rating_opp,0.2439394053599768
assists_per_36_l20,0.22776323187987324
assists_l10,0.22713285517960013
three_pointers_made_per_36_l5,0.21477126420684622
minutes_played_l20_weighted,0.21005579524250392
pts_per_fga_l5,0.20871684665375317
turnovers_l20_weighted,0.20642757281643598
opp_assists_allowed_to_position,0.2037908200381338
assists_l10_weighted,0.20033456592973173
tz_difference,0.20033167092271073
opp_field_goal_pct,0.19998742692415572
three_pointers_made_per_36_l10,0.19992657414932483
turnovers_l10_weighted,0.195765347002332
assists_l20,0.1953969725089562
usage_rate_l10_weighted,0.19404295175923747
rebounds_total_l5_weighted,0.191312887848496
defensive_rating_l10,0.18735629953140057
