feature,importance
blocks_l20,12.1305751362913
blocks_l20_weighted,5.630472159020012
blocks_per_36_l20,2.8208341407564665
blocks_l10_weighted,2.5935103372768182
arena_altitude,2.1826931481089065
rebounds_total_l10,1.8146387901098167
rebounds_total_l20_weighted,1.7139335269136196
opp_blocks_allowed_to_position,1.5822752645258145
days_since_asb,1.4568139902443011
blocks_per_36_l5,1.4135542087477966
rebounds_total_l5_weighted,1.282182915649363
rebounds_total_per_36_l20,1.2610478169957686
defensive_rating_team,1.2554412005658355
defensive_rating_opp,1.1489341916753726
opp_position_steals_vs_team,1.0913678133589928
blocks_l10,1.031944665915262
blocks_per_36_l10,1.0268347949452648
rebounds_total_l20,1.0218800497724856
pace_opp,1.0099500853402947
opp_team_turnovers_per_game,1.0004696566489077
opp_three_point_pct,0.9971094573817065
offensive_rating_opp,0.9921897852614538
opp_team_steals_per_game,0.9270870905222466
season_progress,0.9173397860788307
games_in_last_3_days,0.9166239743682667
opp_rebounds_allowed_to_position,0.8891756021479135
rebounds_total_l10_weighted,0.8770685212420332
is_starter_l5,0.8671496517078694
opp_assists_allowed_to_position,0.8660219642726139
star_teammate_ppg,0.845865070647298
minutes_played_l5,0.8417362699070696
reb_rate_l20,0.8152490611099245
opp_position_steals_overall,0.7983195921166687
games_without_star,0.7972418272816735
steals_l20_weighted,0.7963265361518808
assists_per_36_l20,0.7854669278138303
fg_pct_l20,0.7807641066593527
blocks_l5_weighted,0.7684484870730485
reb_rate_l10,0.7645244217942727
steals_l5_weighted,0.7025368758900137
pts_per_fga_l5,0.6968659344082683
fg_pct_l5,0.6959417260092491
games_remaining,0.6784780157381932
ft_pct_l20,0.6619777452433296
opp_points_allowed_to_position,0.6560072830883301
offensive_rating_l5,0.6394214132364613
fg_pct_l10,0.6321819534953639
tz_difference,0.6254249984487287
games_in_last_7_days,0.5940292809531442
rebounds_total_per_36_l10,0.5918430228962119
pts_per_fga_l10,0.5817451081520781
true_shooting_pct_l10,0.5806335886824742
opp_position_turnovers_overall,0.577240066346151
rebounds_total_l5,0.574719994693218
assists_l20_weighted,0.5727534794025129
turnovers_l20,0.5561973342828743
games_played_season,0.5404381879998552
points_l5_weighted,0.5359736244855472
steals_per_36_l5,0.5291281915035123
points_per_36_l5,0.5245043433597575
three_pct_l5,0.5125349341270737
points_per_36_l20,0.5110565851047592
steals_per_36_l20,0.5109327967052837
pts_per_fga_l20,0.5098990499646177
offensive_rating_team,0.5065000407722067
assists_per_36_l10,0.5012103185382286
net_rating_l20,0.4980696073880534
ft_pct_l5,0.49791677958868225
opp_position_turnovers_vs_team,0.49287008934042326
assists_l10,0.47500764485853364
three_pointers_made_per_36_l20,0.4727269981892721
turnovers_l10_weighted,0.46244055446398713
ft_pct_l10,0.46074396985770144
defensive_rating_l5,0.4604153043814765
offensive_rating_l10,0.4560892717942095
three_pct_l10,0.4548444580873302
steals_per_36_l10,0.45186493615537443
is_starter_l10,0.4505573763489287
true_shooting_pct_l20,0.45026923732583657
star_teammate_out,0.4431183604557068
turnovers_l20_weighted,0.44227393831056255
minutes_trend,0.43081084377120454
offensive_rating_l20,0.42503587725289965
points_l5,0.42464076121012995
minutes_played_l5_weighted,0.40351594081131537
ast_to_ratio_l20,0.3990495459918448
defensive_rating_l20,0.3938764020662342
pts_per_ast_l20,0.3914995302664446
opp_three_pointers_allowed_to_position,0.38447158805089027
assists_l5_weighted,0.38255245497927104
usage_rate_l10,0.3726464933454135
opp_field_goal_pct,0.37104545426331365
assists_l20,0.35093598740110943
pts_per_ast_l5,0.3457625493058146
consecutive_games,0.3454434011799087
three_pointers_made_l20,0.3447595438849582
points_l10,0.3428621345261121
pts_per_ast_l10,0.34061146442720963
steals_l10_weighted,0.3321300218927827
turnovers_l5_weighted,0.3269568313273801
defensive_rating_l10,0.32382722220998805
ast_to_ratio_l10,0.31943424151983907
three_pointers_made_l20_weighted,0.3119214554618949
steals_l20,0.30668969095456494
net_rating_l10,0.30183865920599734
usage_rate_l10_weighted,0.2945765984012782
days_rest,0.292174336491687
true_shooting_pct_l5,0.2834617282701008
steals_l5,0.2823711064680033
pace_team,0.27787198002746705
is_home,0.2741036686641413
minutes_played_l20,0.2620783745888572
blocks_l5,0.25932804806589876
reb_rate_l5,0.2507508434173806
three_pointers_made_per_36_l5,0.24794192383126187
turnovers_per_36_l5,0.24580777174021493
three_pointers_made_l10_weighted,0.2272672362832193
points_l10_weighted,0.20979664579312815
rebounds_total_per_36_l5,0.20818835890228315
three_pct_l20,0.20384419570045198
three_pointers_made_per_36_l10,0.2022141419933663
points_l20,0.20128675016164646
usage_rate_l5,0.20069146420006834
points_l20_weighted,0.198945437797043
turnovers_per_36_l10,0.1947793324724473
net_rating_l5,0.1854860963975482
assists_per_36_l5,0.18501358561101422
minutes_played_l10_weighted,0.17643601848202195
three_pointers_made_l5_weighted,0.1747433870449016
turnovers_l10,0.17467805399893055
usage_rate_l5_weighted,0.16091820462607193
west_to_east,0.155142859639184
steals_l10,0.15441267911508955
east_to_west,0.15167284626214603
usage_rate_l20,0.14317287089354808
minutes_played_l20_weighted,0.13569896678123616
turnovers_per_36_l20,0.12933910492219966
three_pointers_made_l10,0.12182905666313777
ast_to_ratio_l5,0.11462097977940124
minutes_played_l10,0.11433184129398659
turnovers_l5,0.10758364023370473
points_per_36_l10,0.08301156722786601
assists_l10_weighted,0.07337159665466347
usage_rate_l20_weighted,0.07004918995927711
assists_l5,0.06962122724116211
altitude_away,0.06440214071153685
position_center,0.05992382209410846
is_back_to_back,0.04400788565562504
is_early_season,0.04057655197437237
is_well_rested,0.03365452250060849
is_mid_season,0.03249283958423503
three_pointers_made_l5,0.03202649817977781
is_heavy_schedule,0.024136192342443966
post_asb_bounce,0.015401289079821388
is_late_season,0.0
playoff_performance_boost,0.0
playoff_games_career,0.0
position_forward,0.0
position_guard,0.0
is_playoff,0.0
