feature,importance
three_pointers_made_l20_weighted,31.60817795942774
three_pointers_made_l20,19.46478954963316
three_pointers_made_l10_weighted,6.409969810132759
three_pointers_made_l10,3.565864874791944
three_pointers_made_per_36_l10,2.6226313455990633
three_pct_l20,2.1466372169171573
three_pct_l10,1.5967553368036793
three_pointers_made_per_36_l20,1.5781891620281299
three_pointers_made_per_36_l5,1.5610363301080128
minutes_played_l5,1.366175125272279
minutes_played_l5_weighted,0.9762218457748082
days_since_asb,0.9700502968876054
games_played_season,0.9668621296666249
star_teammate_ppg,0.9545668778835398
opp_three_pointers_allowed_to_position,0.9102646917599116
fg_pct_l20,0.9068488858075422
three_pointers_made_l5_weighted,0.8997808914650305
net_rating_l5,0.8869902577252007
is_starter_l5,0.882131488506875
three_pointers_made_l5,0.8519780505720987
fg_pct_l10,0.7807441085290823
minutes_played_l10_weighted,0.7339137990682096
ft_pct_l20,0.7237436286181816
star_teammate_out,0.6172202436606111
fg_pct_l5,0.5196687148078558
three_pct_l5,0.4713888767187664
usage_rate_l10,0.4669017178176511
season_progress,0.4538788803114764
reb_rate_l10,0.4347862927645866
defensive_rating_opp,0.42686654731680523
games_in_last_7_days,0.4254805751528315
pace_opp,0.4230196427302108
days_rest,0.4156180902507734
offensive_rating_opp,0.4032776926584764
defensive_rating_l5,0.35730566365647004
is_starter_l10,0.3250354932573439
games_in_last_3_days,0.31554460246371197
opp_assists_allowed_to_position,0.29686979443407263
is_well_rested,0.2945692669735491
is_home,0.2943752100933583
arena_altitude,0.2924144925331687
points_l20,0.2824394250993575
true_shooting_pct_l10,0.2701196342063508
opp_team_turnovers_per_game,0.26769667789888213
ft_pct_l5,0.2674906250475694
opp_position_steals_vs_team,0.2453417321523333
rebounds_total_per_36_l20,0.24452704962411784
opp_rebounds_allowed_to_position,0.23461982186927835
net_rating_l20,0.204422491317041
turnovers_l20,0.1946922416893965
usage_rate_l20,0.19282438777799218
pts_per_fga_l20,0.1789232680684889
ft_pct_l10,0.17622330235379954
steals_l20,0.16601326090969534
opp_field_goal_pct,0.1493476363004855
opp_blocks_allowed_to_position,0.1491889678358056
consecutive_games,0.14392860295658594
usage_rate_l5_weighted,0.13817085422351058
assists_l5,0.13461060510309972
opp_points_allowed_to_position,0.1343156703939101
defensive_rating_l20,0.13398011051178832
blocks_per_36_l20,0.13117376144990972
minutes_played_l20_weighted,0.12994576996757387
games_remaining,0.12984243648215354
usage_rate_l10_weighted,0.1250303803143592
steals_l20_weighted,0.1227986057652023
minutes_trend,0.1224846121403499
opp_position_turnovers_overall,0.12244315613833016
assists_l20,0.12242254587990051
points_l5,0.1191711332832569
rebounds_total_l20_weighted,0.11888054777254946
opp_position_steals_overall,0.11551130864817796
minutes_played_l10,0.11336536607990852
games_without_star,0.11313908030280102
assists_l20_weighted,0.11279495559979363
defensive_rating_l10,0.11039558642298751
blocks_l20,0.1087349372885015
blocks_l20_weighted,0.10451013707703993
turnovers_per_36_l10,0.10381972205146335
assists_l5_weighted,0.10369871584981727
turnovers_l10_weighted,0.10262682890100532
pts_per_ast_l5,0.10155746772371303
points_l5_weighted,0.09709941996837551
assists_l10,0.09436788417472106
steals_l10_weighted,0.09399192357090717
turnovers_l5_weighted,0.09271062638661216
opp_team_steals_per_game,0.09189871440521241
rebounds_total_l5_weighted,0.08846601586103081
offensive_rating_l20,0.08736573214058278
pts_per_fga_l5,0.08696410754701885
assists_per_36_l20,0.08687820372301192
reb_rate_l20,0.08465753256931895
offensive_rating_team,0.08238084449990636
usage_rate_l5,0.07941297766729848
pts_per_ast_l20,0.07591044555679223
steals_l5_weighted,0.07421812964323406
points_l20_weighted,0.07418416392116024
true_shooting_pct_l20,0.0734404812232678
pts_per_fga_l10,0.07194298680445721
minutes_played_l20,0.07080482161309229
blocks_l5_weighted,0.06991260881170946
points_per_36_l5,0.06968922314842159
points_l10,0.06868791783949033
turnovers_per_36_l20,0.06826039317256269
true_shooting_pct_l5,0.06825105990653381
tz_difference,0.06808477742344099
usage_rate_l20_weighted,0.055904418093423836
steals_l5,0.05534925921211778
turnovers_l10,0.05461287350000361
defensive_rating_team,0.05382750141598902
steals_per_36_l20,0.052489687758251434
turnovers_per_36_l5,0.04917194566732889
